,ID,player
1534,weberbr01,Briante Weber
1535,willial03,Alan Williams
1536,winslju01,Justise Winslow
1537,woodch01,Christian Wood
1538,wrighde01,Delon Wright
1539,youngjo01,Joe Young
1540,abrinal01,Álex Abrines
1541,bakerro01,Ron Baker
1542,baldwwa01,Wade Baldwin
1543,beaslma01,Malik Beasley
1544,bembrde01,DeAndre' Bembry
1545,bendedr01,Dragan Bender
1546,bentibe01,Ben Bentil
1547,bertada01,Dāvis Bertāns
1548,bolomjo01,Joel Bolomboy
1549,brogdma01,Malcolm Brogdon
1550,brownja02,Jaylen Brown
1551,brussni01,Nicolás Brussino
1552,chrisma01,Marquese Chriss
1553,chrisse01,Semaj Christon
1554,cookqu01,Quinn Cook
1555,davisde01,Deyonta Davis
1556,delanma01,Malcolm Delaney
1557,diallch01,Cheick Diallo
1558,dunnkr01,Kris Dunn
1559,ellenhe01,Henry Ellenson
1560,embiijo01,Joel Embiid
1561,feldeka01,Kay Felder
1562,ferreyo01,Yogi Ferrell
1563,finnedo01,Dorian Finney-Smith
1564,forbebr01,Bryn Forbes
1565,garinpa01,Patricio Garino
1566,gbinimi01,Michael Gbinije
1567,georgma01,Marcus Georges-Hunt
1568,gibsojo01,Jonathan Gibson
1569,grahatr01,Treveon Graham
1570,hammoaj01,A.J. Hammons
1571,harrian01,Andrew Harrison
1572,hernaju01,Juancho Hernangómez
1573,hernawi01,Willy Hernangómez
1574,hieldbu01,Buddy Hield
1575,houseda01,Danuel House Jr.
1576,ingrabr01,Brandon Ingram
1577,jacksde01,Demetrius Jackson
1578,jackspi01,Pierre Jackson
1579,johnsbr02,Brice Johnson
1580,jonesda03,Damian Jones
1581,jonesde02,Derrick Jones Jr.
1582,kuzmimi01,Mindaugas Kuzminskas
1583,labissk01,Skal Labissière
1584,laproni01,Nicolás Laprovíttola
1585,laymaja01,Jake Layman
1586,leverca01,Caris LeVert
1587,longsh01,Shawn Long
1588,luwawti01,Timothé Luwawu-Cabarrot
1589,mcclesh01,Sheldon Mac
1590,makerth01,Thon Maker
1591,mccawpa01,Patrick McCaw
1592,mcgruro01,Rodney McGruder
1593,murrade01,Dejounte Murray
1594,murraja01,Jamal Murray
1595,ndourma01,Maurice Ndour
1596,niangge01,Georges Niang
1597,nwabada01,David Nwaba
1598,ochefda01,Daniel Ochefu
1599,onuakch01,Chinanu Onuaku
1600,papagge01,Georgios Papagiannis
1601,paytoga02,Gary Payton II
1602,plumlma02,Marshall Plumlee
1603,poeltja01,Jakob Poeltl
1604,poythal01,Alex Poythress
1605,princta02,Taurean Prince
1606,quartti01,Tim Quarterman
1607,randlch01,Chasson Randle
1608,richama01,Malachi Richardson
1609,sabondo01,Domantas Sabonis
1610,saricda01,Dario Šarić
1611,satorto01,Tomáš Satoranský
1612,seldewa01,Wayne Selden
1613,siakapa01,Pascal Siakam
1614,stonedi01,Diamond Stone
1615,taylois01,Isaiah Taylor
1616,tobeymi01,Mike Tobey
1617,ulisty01,Tyler Ulis
1618,uthofja01,Jarrod Uthoff
1619,valende01,Denzel Valentine
1620,vanvlfr01,Fred VanVleet
1621,whiteok01,Okaro White
1622,whiteis01,Isaiah Whitehead
1623,willitr02,Troy Williams
1624,wiltjky01,Kyle Wiltjer
1625,zimmest01,Stephen Zimmerman
1626,zipsepa01,Paul Zipser
1627,zubaciv01,Ivica Zubac
1628,adebaba01,Bam Adebayo
1629,allenja01,Jarrett Allen
1630,allenka01,Kadeem Allen
1631,anigbik01,Ike Anigbogu
1632,anunoog01,OG Anunoby
1633,arcidry01,Ryan Arcidiacono
1634,artisja01,Jamel Artis
1635,bacondw01,Dwayne Bacon
1636,balllo01,Lonzo Ball
1637,belljo01,Jordan Bell
1638,birchkh01,Khem Birch
1639,birdja01,Jabari Bird
1640,blakean01,Antonio Blakeney
1641,bogdabo01,Bogdan Bogdanović
1642,bouchch01,Chris Boucher
1643,bradlto01,Tony Bradley
1644,brookdi01,Dillon Brooks
1645,brownst02,Sterling Brown
1646,bryanth01,Thomas Bryant
1647,carusal01,Alex Caruso
1648,cavanty01,Tyler Cavanaugh
1649,clavegi01,Gian Clavell
1650,clevean01,Antonius Cleveland
1651,collijo01,John Collins
1652,colliza01,Zach Collins
1653,colliky01,Kyle Collinsworth
1654,cookech01,Charles Cooke
1655,costema01,Matt Costello
1656,craigto01,Torrey Craig
1657,dorsety01,Tyler Dorsey
1658,dotsoda01,Damyean Dotson
1659,doylemi01,Milton Doyle
1660,doziepj01,PJ Dozier
1661,evansja01,Jawun Evans
1662,fergute01,Terrance Ferguson
1663,foxde01,De'Aaron Fox
1664,fultzma01,Markelle Fultz
1665,grayjo01,Josh Gray
1666,hamilda02,Daniel Hamilton
1667,harrish01,Shaquille Harrison
1668,hartjo01,Josh Hart
1669,hayesni01,Nigel Hayes
1670,hearnre01,Reggie Hearn
1671,henrymy01,Myke Henry
1672,hicksis01,Isaiah Hicks
1673,hollajo02,John Holland
1674,huntevi01,Vince Hunter
1675,ingraan01,Andre Ingram
1676,isaacjo01,Jonathan Isaac
1677,iwundwe01,Wes Iwundu
1678,jacksaa01,Aaron Jackson
1679,jacksjo02,Josh Jackson
1680,jacksju01,Justin Jackson
1681,jamesmi02,Mike James
1682,johnsda04,Dakari Johnson
1683,johnsom01,Omari Johnson
1684,jonesja04,Jalen Jones
1685,kennalu01,Luke Kennard
1686,klebima01,Maxi Kleber
1687,korkmfu01,Furkan Korkmaz
1688,kornelu01,Luke Kornet
1689,kuzmaky01,Kyle Kuzma
1690,leaftj01,T.J. Leaf
1691,leeda03,Damion Lee
1692,lemonwa01,Walt Lemon Jr.
1693,lydonty01,Tyler Lydon
1694,magetjo01,Josh Magette
1695,markkla01,Lauri Markkanen
1696,masonfr01,Frank Mason III
1697,mathima01,Mangok Mathiang
1698,mccreer01,Erik McCree
1699,mckintr01,Trey McKinney-Jones
1700,mckinal01,Alfonzo McKinnie
1701,millema01,Malcolm Miller
1702,mitchdo01,Donovan Mitchell
1703,mitrona01,Naz Mitrou-Long
1704,monkma01,Malik Monk
1705,moorebe01,Ben Moore
1706,morrija01,Jaylen Morris
1707,morrimo01,Monte Morris
1708,motlejo01,Johnathan Motley
1709,naderab01,Abdel Nader
1710,ntilila01,Frank Ntilikina
1711,onealro01,Royce O'Neale
1712,ojelese01,Semi Ojeleye
1713,osmande01,Cedi Osman
1714,paigema01,Marcus Paige
1715,pattoju01,Justin Patton
1716,paulbr01,Brandon Paul
1717,perralo01,London Perrantes
1718,peteral01,Alec Peters
1719,pulleja01,Jacob Pullen
1720,purviro01,Rodney Purvis
1721,qizh01,Zhou Qi
1722,rabbiv01,Ivan Rabb
1723,rathaxa01,Xavier Rathan-Mayes
1724,reedda01,Davon Reed
1725,robinde01,Devin Robinson
1726,simmobe01,Ben Simmons
1727,simmoko01,Kobi Simmons
1728,smithde03,Dennis Smith Jr.
1729,sumneed01,Edmond Sumner
1730,swanica01,Caleb Swanigan
1731,tatumja01,Jayson Tatum
1732,teodomi01,Miloš Teodosić
1733,theisda01,Daniel Theis
1734,thornsi01,Sindarius Thornwell
1735,wallaty01,Tyrone Wallace
1736,waltode01,Derrick Walton
1737,warneja01,Jameel Warney
1738,webbja01,James Webb III
1739,whitean01,Andrew White
1740,whitede01,Derrick White
1741,wileyja01,Jacob Wiley
1742,willicj01,C.J. Williams
1743,willima05,Matt Williams
1744,wilsodj01,D.J. Wilson
1745,wilsoja02,Jamil Wilson
1746,yabusgu01,Guerschon Yabusele
1747,zizican01,Ante Žižić
1748,adamsja01,Jaylen Adams
1749,adelde01,Deng Adel
1750,akoonde01,DeVaughn Akoon-Purcell
1751,alkinra01,Rawle Alkins
1752,allengr01,Grayson Allen
1753,antetko01,Kostas Antetokounmpo
1754,aytonde01,Deandre Ayton
1755,baglema01,Marvin Bagley III
1756,bambamo01,Mo Bamba
1757,bateske01,Keita Bates-Diop
1758,bertada02,Dairis Bertāns
1759,blossja01,Jaron Blossomgame
1760,boldejo01,Jonah Bolden
1761,bongais01,Isaac Bonga
1762,bridgmi01,Mikal Bridges
1763,bridgmi02,Miles Bridges
1764,briscis01,Isaiah Briscoe
1765,broekry01,Ryan Broekhoff
1766,brownbr01,Bruce Brown
1767,browntr01,Troy Brown Jr.
1768,brunsja01,Jalen Brunson
1769,burtode02,Deonte Burton
1770,carteje01,Jevon Carter
1771,cartewe01,Wendell Carter Jr.
1772,caupatr01,Troy Caupain
1773,chealjo01,Joe Chealey
1774,chiozch01,Chris Chiozza
1775,clarkga01,Gary Clark
1776,colsobo01,Bonzie Colson
1777,creekmi01,Mitch Creek
1778,davisty01,Tyler Davis
1779,delgaan01,Ángel Delgado
1780,derrima01,Marcus Derrickson
1781,diallha01,Hamidou Diallo
1782,divindo01,Donte DiVincenzo
1783,doncilu01,Luka Dončić
1784,duvaltr01,Trevon Duval
1785,edwarvi01,Vince Edwards
1786,eubandr01,Drew Eubanks
1787,evansja02,Jacob Evans
1788,frazime01,Melvin Frazier
1789,garrebi01,Billy Garrett
1790,gilesha01,Harry Giles
1791,gilgesh01,Shai Gilgeous-Alexander
1792,goodwbr01,Brandon Goodwin
1793,grahade01,Devonte' Graham
1794,grantdo01,Donte Grantham
1795,hannadu01,Dusty Hannahs
1796,harteis01,Isaiah Hartenstein
1797,highsha01,Haywood Highsmith
1798,holidaa01,Aaron Holiday
1799,huertke01,Kevin Huerter
1800,humphis01,Isaac Humphries
1801,hutchch01,Chandler Hutchison
1802,jacksfr01,Frank Jackson
1803,jacksja02,Jaren Jackson Jr.
1804,jeffeam01,Amile Jefferson
1805,johnsal02,Alize Johnson
1806,johnsbj01,B.J. Johnson
1807,jonesje01,Jemerrio Jones
1808,kingge03,George King
1809,knoxke01,Kevin Knox
1810,kurucro01,Rodions Kurucs
1811,loftoza01,Zach Lofton
1812,loydjo01,Jordan Loyd
1813,maconda01,Daryl Macon
1814,macurjp01,J.P. Macura
1815,matenya01,Yante Maten
1816,mccalta01,Tahjere McCall
1817,meltode01,De'Anthony Melton
1818,metuch01,Chimezie Metu
1819,miltosh01,Shake Milton
1820,musadz01,Džanan Musa
1821,mykhasv01,Svi Mykhailiuk
1822,okoboel01,Elie Okobo
1823,okogijo01,Josh Okogie
1824,pinsoth01,Theo Pinson
1825,reynoca01,Cameron Reynolds
1826,robindu01,Duncan Robinson
1827,robinje01,Jerome Robinson
1828,robinmi01,Mitchell Robinson
1829,sampsbr01,Brandon Sampson
1830,sextoco01,Collin Sexton
1831,shamela01,Landry Shamet
1832,siberjo01,Jordan Sibert
1833,simonan01,Anfernee Simons
1834,smithzh01,Zhaire Smith
1835,spaldra01,Ray Spalding
1836,spellom01,Omari Spellman
1837,terreja01,Jared Terrell
1838,terryem01,Emanuel Terry
1839,thomakh01,Khyri Thomas
1840,trentga02,Gary Trent Jr.
1841,trieral01,Allonzo Trier
1842,vandeja01,Jarred Vanderbilt
1843,wagnemo01,Moritz Wagner
1844,walkelo01,Lonnie Walker IV
1845,wanambr01,Brad Wanamaker
1846,washbju01,Julian Washburn
1847,watanyu01,Yuta Watanabe
1848,welshth01,Thomas Welsh
1849,willijo04,Johnathan Williams
1850,willike04,Kenrich Williams
1851,williro04,Robert Williams
1852,youngtr01,Trae Young
1853,alexaky01,Kyle Alexander
1854,alexani01,Nickeil Alexander-Walker
1855,barrerj01,RJ Barrett
1856,bazleda01,Darius Bazley
1857,bitadgo01,Goga Bitadze
1858,bolbo01,Bol Bol
1859,boldema01,Marques Bolden
1860,bonejo01,Jordan Bone
1861,bowenbr02,Brian Bowen
1862,bowmaky01,Ky Bowman
1863,brantja01,Jarrell Brantley
1864,brazdig01,Ignas Brazdeikis
1865,brissos01,Oshae Brissett
1866,brownch02,Charlie Brown Jr.
1867,brownmo01,Moses Brown
1868,cacokde01,Devontae Cacok
1869,cancavl01,Vlatko Čančar
1870,cheatzy01,Zylan Cheatham
1871,clarkbr01,Brandon Clarke
1872,claxtni01,Nic Claxton
1873,clemoch01,Chris Clemons
1874,coffeam01,Amir Coffey
1875,cookty01,Tyler Cook
1876,culveja01,Jarrett Culver
1877,daviste02,Terence Davis
1878,dortlu01,Luguentz Dort
1879,doumbse01,Sekou Doumbouya
1880,edwarca01,Carsen Edwards
1881,fallta01,Tacko Fall
1882,fernabr01,Bruno Fernando
1883,frazimi01,Michael Frazier
1884,gabriwe01,Wenyen Gabriel
1885,gaffoda01,Daniel Gafford
1886,garlada01,Darius Garland
1887,greenja02,Javonte Green
1888,gudurma01,Marko Guduric
1889,guyky01,Kyle Guy
1890,hachiru01,Rui Hachimura
1891,hallde01,Devon Hall
1892,halldo01,Donta Hall
1893,harpeja01,Jared Harper
1894,hayesja02,Jaxson Hayes
1895,hernade01,Dewan Hernandez
1896,herroty01,Tyler Herro
1897,herveke01,Kevin Hervey
1898,hoardja01,Jaylen Hoard
1899,hortota01,Talen Horton-Tucker
1900,howarwi01,William Howard
1901,huntede01,De'Andre Hunter
1902,jamesju01,Justin James
1903,jeffrda01,DaQuan Jeffries
1904,jeromty01,Ty Jerome
1905,johnsca02,Cameron Johnson
1906,johnske04,Keldon Johnson
1907,kabenmf01,Mfiondu Kabengele
1908,kiddst01,Stanton Kidd
1909,kinglo02,Louis King
1910,konchjo01,John Konchar
1911,langfro01,Romeo Langford
1912,lawvi01,Vic Law
1913,lecquja01,Jalen Lecque
1914,littlna01,Nassir Little
1915,mannte01,Terance Mann
1916,martica02,Caleb Martin
1917,martico01,Cody Martin
1918,martije02,Jeremiah Martin
1919,martike03,Kelan Martin
1920,mathega01,Garrison Mathews
1921,mcdanja01,Jalen McDaniels
1922,mclaujo01,Jordan McLaughlin
1923,mellini01,Nicolò Melli
1924,mikaer01,Eric Mika
1925,mokokad01,Adam Mokoka
1926,moonema01,Matt Mooney
1927,moranja01,Ja Morant
1928,morgaju01,Juwan Morgan
1929,muldemy01,Mychal Mulder
1930,newmama01,Malik Newman
1931,norveza01,Zach Norvell
1932,nowelja01,Jaylen Nowell
1933,nunnke01,Kendrick Nunn
1934,okpalkz01,KZ Okpala
1935,onimi01,Miye Oni
1936,owensta01,Tariq Owens
1937,pascher01,Eric Paschall
1938,pasecan01,Anžejs Pasečņiks
1939,pelleno01,Norvel Pelle
1940,poirivi01,Vincent Poirier
1941,pondssh01,Shamorie Ponds
1942,poolejo01,Jordan Poole
1943,porteke02,Kevin Porter Jr.
1944,portemi01,Michael Porter Jr.
1945,reavejo02,Josh Reaves
1946,reddica01,Cam Reddish
1947,reidna01,Naz Reid
1948,robinju01,Justin Robinson
1949,robyis01,Isaiah Roby
1950,samanlu01,Luka Šamanić
1951,schofad01,Admiral Schofield
1952,shayoma01,Marial Shayok
1953,silvach01,Chris Silva
1954,smailal01,Alen Smailagić
1955,strusma01,Max Strus
1956,thomama02,Matt Thomas
1957,thybuma01,Matisse Thybulle
1958,toscaju01,Juan Toscano-Anderson
1959,tuckera01,Rayjon Tucker
1960,vincega01,Gabe Vincent
1961,wadede01,Dean Wade
1962,washipj01,P.J. Washington
1963,watertr01,Tremont Waters
1964,watsopa01,Paul Watson
1965,weathqu01,Quinndary Weatherspoon
1966,whiteco01,Coby White
1967,willigr01,Grant Williams
1968,willini01,Nigel Williams-Goss
1969,willizi01,Zion Williamson
1970,wrighju02,Justin Wright-Foreman
1971,achiupr01,Precious Achiuwa
1972,alexaty01,Ty-Shon Alexander
1973,anthoco01,Cole Anthony
1974,avdijde01,Deni Avdija
1975,azubuud01,Udoka Azubuike
1976,ballla01,LaMelo Ball
1977,banede01,Desmond Bane
1978,beysa01,Saddiq Bey
1979,beyty01,Tyler Bey
1980,blevike01,Keljin Blevins
1981,brimaam01,Amida Brimah
1982,brookar01,Armoni Brooks
1983,bryanel01,Elijah Bryant
1984,campafa01,Facundo Campazzo
1985,cannade01,Devin Cannady
1986,careyve01,Vernon Carey Jr.
1987,darlina01,Nate Darling
1988,deckga01,Gabriel Deck
1989,diakima01,Mamadi Diakite
1990,dotsode01,Devon Dotson
1991,edwaran01,Anthony Edwards
1992,ellebcj01,CJ Elleby
1993,fittsma01,Malik Fitts
1994,flynnma01,Malachi Flynn
1995,forretr01,Trent Forrest
1996,frankro01,Robert Franks
1997,gillan01,Anthony Gill
1998,gillefr01,Freddie Gillespie
1999,greenjo02,Josh Green
2000,haganas01,Ashton Hagans
2001,halibty01,Tyrese Haliburton
2002,halljo01,Josh Hall
2003,hamptrj01,R.J. Hampton
2004,harrija01,Jalen Harris
2005,hayeski01,Killian Hayes
2006,hintona01,Nate Hinton
2007,howarma02,Markus Howard
2008,hugheel01,Elijah Hughes
2009,joeis01,Isaiah Joe
2010,jonesma05,Mason Jones
2011,jonestr01,Tre Jones
2012,knighna01,Nathan Knight
2013,lamban01,Anthony Lamb
2014,leesa01,Saben Lee
2015,lewiski01,Kira Lewis Jr.
2016,louzama01,Didi Louzada
2017,magnawi01,Will Magnay
2018,maledth01,Théo Maledon
2019,maneka01,Karim Mané
2020,mannini01,Nico Mannion
2021,marshna01,Naji Marshall
2022,martike04,Kenyon Martin Jr.
2023,mathida01,Dakota Mathias
2024,maxeyty01,Tyrese Maxey
2025,mayssk01,Skylar Mays
2026,mcdanja02,Jaden McDaniels
2027,mcderse01,Sean McDermott
2028,merrisa01,Sam Merrill
2029,nesmiaa01,Aaron Nesmith
2030,nnajize01,Zeke Nnaji
2031,nworajo01,Jordan Nwora
2032,okekech01,Chuma Okeke
2033,okongon01,Onyeka Okongwu
2034,okorois01,Isaac Okoro
2035,oliveca01,Cameron Oliver
2036,oturuda01,Daniel Oturu
2037,perryre01,Reggie Perry
2038,pokusal01,Aleksej Pokusevski
2039,portejo01,Jontay Porter
2040,pritcpa01,Payton Pritchard
2041,quickim01,Immanuel Quickley
2042,ramseja01,Jahmi'us Ramsey
2043,reedpa01,Paul Reed
2044,richani01,Nick Richards
2045,rillegr01,Grant Riller
2046,scrubja01,Jay Scrubb
2047,sirvyde01,Deividas Sirvydis
2048,smithja04,Jalen Smith
2049,stanlca01,Cassius Stanley
2050,stevela01,Lamar Stevens
2051,stewais01,Isaiah Stewart
2052,tateja01,Jae'Sean Tate
2053,terryty01,Tyrell Terry
2054,thomabr01,Brodric Thomas
2055,tilliki02,Killian Tillie
2056,tillmxa01,Xavier Tillman Sr.
2057,toppiob01,Obi Toppin
2058,vassede01,Devin Vassell
2059,whittgr01,Greg Whittington
2060,willipa01,Patrick Williams
2061,windldy01,Dylan Windler
2062,winstca01,Cassius Winston
2063,wisemja01,James Wiseman
2064,woodaro01,Robert Woodard II
2065,aldamsa01,Santi Aldama
2066,alvarjo01,Jose Alvarado
2067,ayayijo01,Joel Ayayi
2068,bantoda01,Dalano Banton
2069,barbeca01,Cat Barber
2070,barnesc01,Scottie Barnes
2071,basspa01,Paris Bass
2072,bassech01,Charles Bassey
2073,bolmale01,Leandro Bolmaro
2074,bostobr01,Brandon Boston Jr.
2075,bouknja01,James Bouknight
2076,brownch05,Chaundee Brown Jr.
2077,browngr01,Greg Brown III
2078,buchash01,Shaq Buchanan
2079,butleja02,Jared Butler
2080,caverah01,Ahmad Caver
2081,champju01,Justin Champagnie
2082,chrisjo01,Josh Christopher
2083,coopesh01,Sharife Cooper
2084,cornepe01,Petr Cornelie
2085,cumbeja01,Jarron Cumberland
2086,cunnica01,Cade Cunningham
2087,delauja01,Javin DeLaurier
2088,dosunay01,Ayo Dosunmu
2089,dowtije01,Jeff Dowtin
2090,duartch01,Chris Duarte
2091,dukeda01,David Duke Jr.
2092,echenja01,Jaime Echenique
2093,edwarke02,Kessler Edwards
2094,edwarro01,Rob Edwards
2095,fordal03,Aleem Ford
2096,garrema01,Marcus Garrett
2097,garubus01,Usman Garuba
2098,garzalu01,Luka Garza
2099,giddejo01,Josh Giddey
2100,goodwjo01,Jordan Goodwin
2101,graveha01,Hassani Gravett
2102,greenja05,Jalen Green
2103,grimequ01,Quentin Grimes
2104,hallty01,Tyler Hall
2105,hausesa01,Sam Hauser
2106,henryaa01,Aaron Henry
2107,hillma01,Malcolm Hill
2108,huffja01,Jay Huff
2109,huntfe01,Feron Hunt
2110,hylanbo01,Bones Hyland
2111,jacksis01,Isaiah Jackson
2112,jarrede01,DeJon Jarreau
2113,johnsda08,David Johnson
2114,johnsja05,Jalen Johnson
2115,johnske07,Keon Johnson
2116,jonesca03,Carlik Jones
2117,joneshe01,Herbert Jones
2118,joneska01,Kai Jones
2119,kalaige01,Georgios Kalaitzakis
2120,keybr01,Braxton Key
2121,kispeco01,Corey Kispert
2122,krejcvi01,Vit Krejci
2123,kulboar01,Arnoldas Kulboka
2124,kuminjo01,Jonathan Kuminga
2125,landajo01,Jock Landale
2126,lewissc01,Scottie Lewis
2127,liveris01,Isaiah Livers
2128,lundbga01,Gabriel Lundberg
2129,mamuksa01,Sandro Mamukelashvili
2130,manntr01,Tre Mann
2131,mcbrimi01,Miles McBride
2132,mccluma01,Mac McClung
2133,mcgrica01,Cameron McGriff
2134,mclauja01,JaQuori McLaughlin
2135,mitchda01,Davion Mitchell
2136,mobleev01,Evan Mobley
2137,moodymo01,Moses Moody
2138,moonxa01,Xavier Moon
2139,murkead01,Ade Murkey
2140,murphtr02,Trey Murphy III
2141,nembhrj01,RJ Nembhard Jr.
2142,nixda01,Daishen Nix
2143,omorueu01,Eugene Omoruyi
2144,paigeja01,Jaysean Paige
2145,palmetr01,Trayvon Palmer
2146,pangoke01,Kevin Pangos
2147,pickeja01,Jamorko Pickett
2148,ponsyv01,Yves Pons
2149,pottemi01,Micah Potter
2150,powelmy01,Myles Powell
2151,primojo01,Joshua Primo
2152,queentr01,Trevelin Queen
2153,quetane01,Neemias Queta
2154,reaveau01,Austin Reaves
2155,robinje02,Jeremiah Robinson-Earl
2156,ryanma01,Matt Ryan
2157,sarrol01,Olivier Sarr
2158,schakjo01,Jordan Schakel
2159,scotttr01,Tre Scott
2160,sengual01,Alperen Şengün
2161,sharpda01,Day'Ron Sharpe
2162,simonma01,Marko Simonovic
2163,simpsza01,Zavier Simpson
2164,simsje01,Jericho Sims
2165,smartja01,Javonte Smart
2166,sneedxa01,Xavier Sneed
2167,sprinja01,Jaden Springer
2168,suggsja01,Jalen Suggs
2169,swordcr01,Craig Sword
2170,sykeske01,Keifer Sykes
2171,taylote01,Terry Taylor
2172,teskejo01,Jon Teske
2173,thomaca02,Cam Thomas
2174,thorjt01,JT Thor
2175,toddis01,Isaiah Todd
2176,wagnefr01,Franz Wagner
2177,wainris01,Ish Wainright
2178,walkemj01,M.J. Walker
2179,washidu02,Duane Washington Jr.
2180,waterli01,Lindy Waters III
2181,watfotr01,Trendon Watford
2182,wieskjo01,Joe Wieskamp
2183,wiggiaa01,Aaron Wiggins
2184,wiggili01,Lindell Wigginton
2185,willibr03,Brandon Williams
2186,willizi02,Ziaire Williams
2187,wrighmc01,McKinley Wright IV
2188,wrighmo01,Moses Wright
2189,yorkga01,Gabe York
2190,yurtsom01,Omer Yurtseven
2191,agbajoc01,Ochai Agbaji
2192,baldwpa01,Patrick Baldwin Jr.
2193,banchpa01,Paolo Banchero
2194,barlodo01,Dominick Barlow
2195,beaucma01,MarJon Beauchamp
2196,boehebu01,Buddy Boeheim
2197,bouyeja01,Jamaree Bouyea
2198,branhma01,Malaki Branham
2199,braunch01,Christian Braun
2200,brownke03,Kendall Brown
2201,butlejo01,John Butler
2202,cainja01,Jamal Cain
2203,champju02,Julian Champagnie
2204,chandke01,Kennedy Chandler
2205,chrisma02,Max Christie
2206,comanch01,Chance Comanche
2207,cooksxa01,Xavier Cooks
2208,daniedy01,Dyson Daniels
2209,davisjo06,Johnny Davis
2210,davisjd01,JD Davison
2211,daysda01,Darius Days
2212,diabamo01,Moussa Diabaté
2213,diengou01,Ousmane Dieng
2214,durenja01,Jalen Duren
2215,easonta01,Tari Eason
2216,elliske01,Keon Ellis
2217,fontesi01,Simone Fontecchio
2218,fostemi02,Michael Foster Jr.
2219,gilyaja01,Jacob Gilyard
2220,grayra01,RaiQuan Gray
2221,greenaj01,A.J. Green
2222,griffaj01,AJ Griffin
2223,halljo02,Jordan Hall
2224,hardyja02,Jaden Hardy
2225,harpero02,Ron Harper Jr.
2226,harrike01,Kevon Harris
2227,houstca01,Caleb Houstan
2228,hudgitr01,Trevor Hudgins
2229,iveyja01,Jaden Ivey
2230,jacksqu01,Quenton Jackson
2231,jovicni01,Nikola Jović
2232,juzanjo01,Johnny Juzang
2233,keelstr01,Trevor Keels
2234,kesslwa01,Walker Kessler
2235,kolokch01,Christian Koloko
2236,laravja01,Jake LaRavia
2237,lawsoaj01,A.J. Lawson
2238,loftoke01,Kenneth Lofton Jr.
2239,martity01,Tyrese Martin
2240,mathube01,Bennedict Mathurin
2241,mcgowbr01,Bryce McGowens
2242,minayju01,Justin Minaya
2243,minotjo01,Josh Minott
2244,mobleis01,Isaiah Mobley
2245,monekch01,Chima Moneke
2246,moorewe01,Wendell Moore Jr.
2247,murrake02,Keegan Murray
2248,nembhan01,Andrew Nembhard
2249,pippesc02,Scotty Pippen Jr.
2250,prestja01,Jason Preston
2251,quinole01,Lester Quinones
2252,rhodeja01,Jared Rhoden
2253,robinor01,Orlando Robinson
2254,roddyda01,David Roddy
2255,rolliry01,Ryan Rollins
2256,seabrde01,Dereon Seabron
2257,sharpsh01,Shaedon Sharpe
2258,smithdr01,Dru Smith
2259,smithja05,Jabari Smith Jr.
2260,sochaje01,Jeremy Sochan
2261,swideco01,Cole Swider
2262,terryda01,Dalen Terry
2263,umudest01,Stanley Umude
2264,walkeja01,Jabari Walker
2265,washity02,TyTy Washington Jr.
2266,watsope01,Peyton Watson
2267,weslebl01,Blake Wesley
2268,whiteja03,Jack White
2269,willial06,Alondes Williams
2270,willido02,Donovan Williams
2271,willija06,Jalen Williams
2272,willija07,Jaylin Williams
2273,willije02,Jeenathan Williams
2274,willima07,Mark Williams
2275,willivi01,Vince Williams Jr.
